Assay	Name	Allele.X.1	Allele.Y.1
ame_55782	AM000295	0.342709563966362	0.836986946714987
ame_47710	AM000295	0.323910666779118	0.891384601061128
ame_40819	AM000295	0.452475029737372	0.779100394247004
ame_38404	AM000295	0.613714536682192	0.672113512182574
ame_37303	AM000295	0.690778157114737	0.751552026626859
ame_33891	AM000295	0.636521814554689	0.436167371064573
ame_27073	AM000295	0.718877306800068	0.619325473452681
ame_21745	AM000295	0.636422199137454	0.789938125599158
ame_18605	AM000295	0.459089553198222	0.80325419526652
ame_14956	AM000295	0.58131619996882	0.727289555383257
ame_9741	AM000295	0.842217119045149	0.280283995533555
ame_8439	AM000295	0.810281213117676	0.345558412683408
ame_56321	AM000295	0.802666669676961	0.289974031095349
ame_48330	AM000295	0.220223172530426	0.834258823737243
ame_40859	AM000295	0.235916940413505	0.875022442425513
ame_38431	AM000295	0.62754252177822	0.780854667857295
ame_12390	AM000188	0.325079927352324	0.224793486979047
ame_15103	AM000188	0.622026560835966	0.677942732685192
ame_19869	AM000188	0.593604280745659	0.682754921462723
ame_22068	AM000188	0.807967991747131	0.267216584383915
ame_27852	AM000188	0.681166417429221	0.424978348201304
ame_34281	AM000188	0.63551934819014	0.598422610648712
ame_37544	AM000188	0.784844517891765	0.186398959869123
ame_38966	AM000188	0.672295717834602	0.850907243805775
ame_41153	AM000188	0.604137149992726	0.667782612773803
ame_48379	AM000188	0.45660284972544	0.499601470642358
ame_6520	AM000188	0.805319302164422	0.16577118777207
ame_8513	AM000188	0.161326009849181	0.860192298128541
ame_1253	AM000188	0.75340956552797	0.602593773604892
ame_15715	AM000188	0.480907616420229	0.565831038289859
ame_20156	AM000188	0.492246104394886	0.655644406502381
ame_22229	AM000188	0.281804743886053	0.446735774404828
ame_28420	AM000188	0.639456265492324	0.58745483390469
ame_34352	AM000188	0.461011927020919	0.739634699848231
ame_37839	AM000188	0.742712060662957	0.53119067201625
ame_39147	AM000188	0.714671618584802	0.753697678576159
ame_41175	AM000188	0.737885865395432	0.418669219416209
ame_5037	AM000188	0.0579481258903952	0.578613134256685
ame_6588	AM000188	0.501140063723621	0.630176860988256
ame_8634	AM000188	0.661930512224227	0.401628096967295
ame_1255	AM000188	0.732749889561553	0.500517900061947
ame_16923	AM000188	0.52658935335523	0.714427939119358
ame_20297	AM000188	0.680895381972714	0.514021783200186
ame_2288	AM000188	0.102324683903911	0.63358358138739
ame_2973	AM000188	0.156747616714902	0.574902236548941
ame_3463	AM000188	0.578286486848864	0.654899701151541
ame_37896	AM000188	0.217519401191824	0.547751565701148
ame_39470	AM000188	0.0132883672763724	0.576839403180289
ame_4286	AM000188	0.477455185632623	0.729234159111048
ame_51441	AM000188	0.038252467404225	0.695354969793754
ame_6991	AM000188	0.176080970537915	0.797906180671064
ame_8714	AM000188	0.450655535463131	0.669477643362496
ame_12562	AM000188	0.14005273236837	0.857080467332051
ame_17281	AM000188	0.382026074290315	0.702268542674972
ame_20339	AM000188	0.349309807409202	0.774383018395702
ame_22995	AM000188	0.196173911977492	0.762427700696557
ame_3058	AM000188	0.554057240253359	0.363519478486402
ame_35381	AM000188	0.198398910052104	0.508166803189376
ame_37925	AM000188	0.10327847632102	0.0942809704903559
ame_40414	AM000188	0.739802401664926	0.188321665790653
ame_44590	AM000188	0.424165510032391	0.572371122501418
ame_51800	AM000188	0.162117290346548	0.765823077805373
ame_7264	AM000188	0.732104631264748	0.160141558390229
ame_879	AM000188	0.582735206009373	0.160367949954636
ame_35605	AM000188	0.65801433463092	0.692575573612973
ame_31051	AM000188	0.340324273049098	0.451415909041946
ame_23396	AM000188	0.222606420833936	0.732620193103424
ame_20519	AM000188	0.686298489823898	0.365797184790796
ame_17835	AM000188	0.590318589452832	0.518226060746744
ame_12994	AM000188	0.45691269849738	0.721685408244927
ame_9119	AM000188	0.545126227176034	0.458441962649423
ame_7418	AM000188	0.448812576092245	0.72583537457477
ame_54619	AM000188	0.0573452695432185	0.316601316010592
ame_46547	AM000188	0.151580707756371	0.714527667808731
ame_40574	AM000188	0.674243455802051	0.180233982481305
ame_38168	AM000188	0.610071554213228	0.567602600825505
ame_37096	AM000188	0.682881792360276	0.403613847383638
ame_31774	AM000188	0.359487338223463	0.784890678278012
ame_25541	AM000188	0.579959551170325	0.499046996355543
ame_2072	AM000188	0.757469569942882	0.289559016703582
ame_17902	AM000188	0.666504729822366	0.610181761716595
ame_14670	AM000188	0.18576704683966	0.863662532091859
ame_9163	AM000188	0.206879890640353	0.731404141849961
ame_7444	AM000188	0.760489194500932	0.227429755732625
ame_557	AM000188	0.719060116782526	0.185334970399618
ame_46669	AM000188	0.679062528952163	0.445629813261968
ame_40767	AM000188	0.804019242643876	0.205954793683783
ame_3833	AM000188	0.553678693029418	0.496234294316125
ame_37202	AM000188	0.571186990310994	0.168906335477899
ame_31830	AM000188	0.555999165621204	0.778310971665789
ame_26424	AM000188	0.54752918226415	0.692419388474261
ame_20992	AM000188	0.313386075523193	0.87945076589595
ame_17905	AM000188	0.739245253760053	0.639425135820637
ame_14899	AM000188	0.092628243837944	0.58700953130726
ame_959	AM000188	0.716894151912552	0.144553175135096
ame_7975	AM000188	0.717346883421632	0.633074033977394
ame_55782	AM000188	0.334026516965167	0.822127514328952
ame_47710	AM000188	0.311038954330556	0.883733016637912
ame_40819	AM000188	0.453273791375415	0.767553614246578
ame_38404	AM000188	0.648326457460808	0.609000246124604
ame_37303	AM000188	0.668294764365647	0.758578393727502
ame_33891	AM000188	0.620146811492466	0.42151670823738
ame_27073	AM000188	0.788185839428608	0.148869543434766
ame_21745	AM000188	0.713676625760322	0.706624924673977
ame_18605	AM000188	0.581468632402901	0.728756424042448
ame_14956	AM000188	0.689702673778101	0.585095611079621
ame_9741	AM000188	0.73305458213353	0.63338083016626
ame_8439	AM000188	0.765578632577634	0.739357602913352
ame_56321	AM000188	0.721891609048111	0.638912139366318
ame_48330	AM000188	0.211363386891546	0.818966067864102
ame_40859	AM000188	0.228807436710392	0.86253213629294
ame_38431	AM000188	0.621244721019479	0.766218582248621
ame_12390	AM000180	0.324748073785813	0.227737343361047
ame_15103	AM000180	0.621551695227064	0.66898203711584
ame_19869	AM000180	0.767130852429377	0.273853560614409
ame_22068	AM000180	0.826173545354585	0.2714067819252
ame_27852	AM000180	0.175735187173881	0.758495884223074
ame_34281	AM000180	0.717532445441478	0.469351530637851
ame_37544	AM000180	0.788462320469296	0.189308966976738
ame_38966	AM000180	0.774846174427251	0.748506543998522
ame_41153	AM000180	0.615043414757821	0.669281484392735
ame_48379	AM000180	0.533788649875335	0.249559118285523
ame_6520	AM000180	0.817372774589621	0.20081202751136
ame_8513	AM000180	0.648452649978052	0.794286129293265
ame_1253	AM000180	0.826578132620404	0.258598440058999
ame_15715	AM000180	0.428232258021837	0.640443645814098
ame_20156	AM000180	0.507308745581517	0.669685870835052
ame_22229	AM000180	0.367145385155469	0.342947754757395
ame_28420	AM000180	0.596930143432499	0.656341243859249
ame_34352	AM000180	0.477285703621287	0.745984619387034
ame_37839	AM000180	0.743209368526786	0.53114397630028
ame_39147	AM000180	0.719029644684073	0.801289794650091
ame_41175	AM000180	0.755697430153165	0.486958596821743
ame_5037	AM000180	0.175747049119025	0.646205020226983
ame_6588	AM000180	0.0439355575029881	0.657162797598745
ame_8634	AM000180	0.665934475404044	0.736229449864212
ame_1255	AM000180	0.733109295847012	0.498611897014495
ame_16923	AM000180	0.540304367818212	0.72552664050225
ame_20297	AM000180	0.686326746319896	0.532007213701472
ame_2288	AM000180	0.107054034927981	0.63734998829487
ame_2973	AM000180	0.151971934393051	0.560204614867704
ame_3463	AM000180	0.65733432981965	0.578938657748822
ame_37896	AM000180	0.16991493731078	0.608611409760466
ame_39470	AM000180	0.288543213151079	0.39496161672299
ame_4286	AM000180	0.569161552223381	0.681233971094443
ame_51441	AM000180	0.0522688674107811	0.714532655347007
ame_6991	AM000180	0.490184602156906	0.660534500919485
ame_8714	AM000180	0.478248336204996	0.682680425805032
ame_12562	AM000180	0.803031246971036	0.208209329190032
ame_17281	AM000180	0.38078474190135	0.718277273967781
ame_20339	AM000180	0.350632656777444	0.77789222201351
ame_22995	AM000180	0.205559160473254	0.776908586861224
ame_3058	AM000180	0.353256770359422	0.560107228870298
ame_35381	AM000180	0.127018915784005	0.548286709526026
ame_37925	AM000180	0.747943824235094	0.326773483915639
ame_40414	AM000180	0.747489014110193	0.189299415718067
ame_44590	AM000180	0.429788455152701	0.561188851768771
ame_51800	AM000180	0.153494930989358	0.750119277848948
ame_7264	AM000180	0.674282929665186	0.339761813611495
ame_879	AM000180	0.569323439898678	0.160492629468156
ame_35605	AM000180	0.24752204240431	0.875489939284949
ame_31051	AM000180	0.350728980358652	0.457398838317785
ame_23396	AM000180	0.2324849187992	0.741900152431644
ame_20519	AM000180	0.723087847555426	0.312175940184567
ame_17835	AM000180	0.59249139851458	0.528483712020583
ame_12994	AM000180	0.661893120828273	0.47684640803295
ame_9119	AM000180	0.546744983861526	0.537569293822903
ame_7418	AM000180	0.468125752959859	0.756635334784746
ame_54619	AM000180	0.0677027938982654	0.318839086306104
ame_46547	AM000180	0.153515629670199	0.721949070879099
ame_40574	AM000180	0.598693944217641	0.400766206303991
ame_38168	AM000180	0.633157822446361	0.546780406511986
ame_37096	AM000180	0.696488201798988	0.420339939828334
ame_31774	AM000180	0.37242979372452	0.791524987890756
ame_25541	AM000180	0.655185282752079	0.393714518444538
ame_2072	AM000180	0.751171534133237	0.292992225023003
ame_17902	AM000180	0.693313792183547	0.557350793973706
ame_14670	AM000180	0.18566380889725	0.856829006011834
ame_9163	AM000180	0.468669891826821	0.662883290588532
ame_7444	AM000180	0.761691149743255	0.233406117477382
ame_557	AM000180	0.635144086909155	0.208230402935204
ame_46669	AM000180	0.768732953807404	0.150474070485379
ame_40767	AM000180	0.583142673186331	0.75017513867408
ame_3833	AM000180	0.220207714517056	0.621970695852513
ame_37202	AM000180	0.587278575416616	0.188001306723158
ame_31830	AM000180	0.506872718541209	0.817593200323791
ame_26424	AM000180	0.680190334693269	0.564484584432941
ame_20992	AM000180	0.321763972132639	0.891620960580183
ame_17905	AM000180	0.768737946761423	0.554111101623734
ame_14899	AM000180	0.0946339675629166	0.59000824751737
ame_959	AM000180	0.736966888480053	0.154833761676619
ame_7975	AM000180	0.645135920099193	0.748503406175823
ame_55782	AM000180	0.618524653224136	0.739318665313547
ame_47710	AM000180	0.726565387082568	0.752343926381355
ame_40819	AM000180	0.453910656941307	0.766570140891676
ame_38404	AM000180	0.611130835084924	0.673391132729579
ame_37303	AM000180	0.457097870432387	0.843431784197857
ame_33891	AM000180	0.680565975251383	0.15154990344206
ame_27073	AM000180	0.707551235860968	0.619140197703812
ame_21745	AM000180	0.262797047668111	0.870598282423686
ame_18605	AM000180	0.453825945199539	0.784089667334003
ame_14956	AM000180	0.694879003874071	0.584320862683417
ame_9741	AM000180	0.72592882378074	0.638365639338466
ame_8439	AM000180	0.804550440921791	0.342938895076948
ame_56321	AM000180	0.80273687615463	0.273274972375517
ame_48330	AM000180	0.226935353045824	0.823696058427786
ame_40859	AM000180	0.238834405703665	0.862021462684175
ame_38431	AM000180	0.633870764664021	0.775560219003464
ame_12390	AM000305	0.318113513801707	0.222141506752583
ame_15103	AM000305	0.546218714274462	0.757602168475197
ame_19869	AM000305	0.765905787004616	0.294713533428395
ame_22068	AM000305	0.808789549785696	0.279993957710798
ame_27852	AM000305	0.702379592533214	0.445860777405145
ame_34281	AM000305	0.656001320877616	0.584902006502932
ame_37544	AM000305	0.801516330754144	0.207565817919109
ame_38966	AM000305	0.768379404495182	0.758063580152358
ame_41153	AM000305	0.641996732599327	0.683921520508677
ame_48379	AM000305	0.513786441721342	0.423695084440075
ame_6520	AM000305	0.813340621529042	0.228336056278811
ame_8513	AM000305	0.195654797002058	0.885743886375355
ame_1253	AM000305	0.760432486398069	0.598763308107358
ame_15715	AM000305	0.490132093990648	0.584836096953992
ame_20156	AM000305	0.510586165931534	0.663239135235362
ame_22229	AM000305	0.368912623755576	0.347761378152206
ame_28420	AM000305	0.597700111345065	0.652395495934523
ame_34352	AM000305	0.31107132073356	0.818970437085482
ame_37839	AM000305	0.711920759137415	0.644878797686917
ame_39147	AM000305	0.721282872780267	0.816459974331762
ame_41175	AM000305	0.763131790227046	0.599975608260481
ame_5037	AM000305	0.0465603689220573	0.6963512997772
ame_6588	AM000305	0.649222328508308	0.659624928307106
ame_8634	AM000305	0.678483827397404	0.828866850596713
ame_1255	AM000305	0.733819163881033	0.504177262728753
ame_16923	AM000305	0.552506112531113	0.740195056668038
ame_20297	AM000305	0.685226648028168	0.531514916570153
ame_2288	AM000305	0.113852825200459	0.633769809734971
ame_2973	AM000305	0.198374748820153	0.572594959116178
ame_3463	AM000305	0.471931043258351	0.770734831984137
ame_37896	AM000305	0.184843692652437	0.626275452734434
ame_39470	AM000305	0.208007203629787	0.480672326501434
ame_4286	AM000305	0.593125700490135	0.663964858301507
ame_51441	AM000305	0.0408668295560696	0.698370087054304
ame_6991	AM000305	0.593003894303035	0.560047469881001
ame_8714	AM000305	0.485474583272663	0.685083055766463
ame_12562	AM000305	0.15608174221084	0.868295992069409
ame_17281	AM000305	0.404082977546423	0.701923833594626
ame_20339	AM000305	0.505920972826674	0.706364165111336
ame_22995	AM000305	0.227006144708533	0.782716240086276
ame_3058	AM000305	0.545297733747402	0.389768951287525
ame_35381	AM000305	0.183759498949114	0.513218932443279
ame_37925	AM000305	0.17720544367847	0.829578107930471
ame_40414	AM000305	0.751148631366675	0.190211311620184
ame_44590	AM000305	0.480116110380307	0.544184713211302
ame_51800	AM000305	0.161768800690702	0.753400866543155
ame_7264	AM000305	0.695130538582618	0.380479553325742
ame_879	AM000305	0.574651509130519	0.168789665028883
ame_35605	AM000305	0.822436034321898	0.270083345271362
ame_31051	AM000305	0.46196982006912	0.42236844426862
ame_23396	AM000305	0.264902318091548	0.75261363443953
ame_20519	AM000305	0.723880356752742	0.322638454790429
ame_17835	AM000305	0.616841830549213	0.528896968416535
ame_12994	AM000305	0.680035532986749	0.430533929988314
ame_9119	AM000305	0.454938966956871	0.649179052304098
ame_7418	AM000305	0.460559797541457	0.789506455242528
ame_54619	AM000305	0.0791958491876937	0.333622074707463
ame_46547	AM000305	0.15563352458926	0.722259154447638
ame_40574	AM000305	0.700853832335862	0.197469013282394
ame_38168	AM000305	0.640970243863625	0.60011669602677
ame_37096	AM000305	0.724195182301638	0.436159836946537
ame_31774	AM000305	0.402984892343717	0.80756756219951
ame_25541	AM000305	0.651490910037896	0.442193850098019
ame_2072	AM000305	0.719603628473195	0.528282705776264
ame_17902	AM000305	0.77231995894927	0.319892549442966
ame_14670	AM000305	0.197039024989452	0.855735284993601
ame_9163	AM000305	0.215541757632348	0.735819278306393
ame_7444	AM000305	0.771982354369827	0.248399380203723
ame_557	AM000305	0.696257428682169	0.294139994968327
ame_46669	AM000305	0.772893144653464	0.162866077796627
ame_40767	AM000305	0.613528128830939	0.76952354565952
ame_3833	AM000305	0.228447261686033	0.622983713787958
ame_37202	AM000305	0.592188851106659	0.173088932779119
ame_31830	AM000305	0.586811503417224	0.782183859437133
ame_26424	AM000305	0.743440631242913	0.484252275391632
ame_20992	AM000305	0.85986119564588	0.328270030599269
ame_17905	AM000305	0.71878186307004	0.709317715311824
ame_14899	AM000305	0.0956108172166833	0.583052535311899
ame_959	AM000305	0.64444909922771	0.462390319975454
ame_7975	AM000305	0.735236984926492	0.616909600000994
ame_55782	AM000305	0.273567957320099	0.828635020535299
ame_47710	AM000305	0.354468545137631	0.886104832674229
ame_40819	AM000305	0.454156122416695	0.778012899992714
ame_38404	AM000305	0.61932374500118	0.671228306906375
ame_37303	AM000305	0.489439696271647	0.869226058312807
ame_33891	AM000305	0.632903967707222	0.454687935435138
ame_27073	AM000305	0.70690855197434	0.615166679810846
ame_21745	AM000305	0.633820419098176	0.797620781676961
ame_18605	AM000305	0.586004783454798	0.752482878473518
ame_14956	AM000305	0.699244148365123	0.610324159595156
ame_9741	AM000305	0.822166218840371	0.277081048571783
ame_8439	AM000305	0.777707133883351	0.761735619604219
ame_56321	AM000305	0.723227865540924	0.6521469792617
ame_48330	AM000305	0.242251191032071	0.83981952384113
ame_40859	AM000305	0.249740729781858	0.87527927147841
ame_38431	AM000305	0.695822380686104	0.702787120818964
ame_12390	AM000297	0.295565941421687	0.215797741794595
ame_15103	AM000297	0.691173536571606	0.588660357049762
ame_19869	AM000297	0.758629405753148	0.30284111380132
ame_22068	AM000297	0.753189016088329	0.534883397550197
ame_27852	AM000297	0.685981871183632	0.482475166661432
ame_34281	AM000297	0.731594267173358	0.430799009833567
ame_37544	AM000297	0.793695241971576	0.194148452322307
ame_38966	AM000297	0.695091100599527	0.87491348548909
ame_41153	AM000297	0.657715158767009	0.703127018879155
ame_48379	AM000297	0.50211630178887	0.308008501221112
ame_6520	AM000297	0.813320384502038	0.221544786229387
ame_8513	AM000297	0.192698281617489	0.899276718723899
ame_1253	AM000297	0.723425107993755	0.681312943211635
ame_15715	AM000297	0.45664060758991	0.621601093328901
ame_20156	AM000297	0.618534218498823	0.566023299156967
ame_22229	AM000297	0.286569955320214	0.469633251825206
ame_28420	AM000297	0.53228430116192	0.709659986988176
ame_34352	AM000297	0.474672817509463	0.747929453200996
ame_37839	AM000297	0.705360342372263	0.643122230690065
ame_39147	AM000297	0.725021075044574	0.819157129305218
ame_41175	AM000297	0.762863499119218	0.621567063394101
ame_5037	AM000297	0.064147816259303	0.717962694401843
ame_6588	AM000297	0.069308487167281	0.697591968588439
ame_8634	AM000297	0.719193929180668	0.572158571790041
ame_1255	AM000297	0.725195833228017	0.507217530450846
ame_16923	AM000297	0.472769632917511	0.77026189392704
ame_20297	AM000297	0.672680310007528	0.518335461903531
ame_2288	AM000297	0.114223037183246	0.646850971380995
ame_2973	AM000297	0.168312143270564	0.58586560967524
ame_3463	AM000297	0.623569415987388	0.635163193256801
ame_37896	AM000297	0.192696966707884	0.607374413736458
ame_39470	AM000297	0.194041727480867	0.488407109330894
ame_4286	AM000297	0.586914384166091	0.662885173131132
ame_51441	AM000297	0.0527838736356459	0.723828600442808
ame_6991	AM000297	0.185996189268704	0.826332281147514
ame_8714	AM000297	0.448814147845124	0.684530252590728
ame_12562	AM000297	0.566833167568138	0.801674121904537
ame_17281	AM000297	0.400883320214273	0.685217410552691
ame_20339	AM000297	0.353865912449387	0.781149225520826
ame_22995	AM000297	0.197714110198758	0.807925536976569
ame_3058	AM000297	0.182746805619661	0.682330941550627
ame_35381	AM000297	0.122356574208819	0.536970439190488
ame_37925	AM000297	0.659031609634132	0.236537592210241
ame_40414	AM000297	0.736443623300772	0.184944309674216
ame_44590	AM000297	0.431031795920758	0.603991150919643
ame_51800	AM000297	0.157738347045953	0.764922305698691
ame_7264	AM000297	0.68126500901513	0.339454812152397
ame_879	AM000297	0.377800017856305	0.417555875044443
ame_35605	AM000297	0.636680181141688	0.700282727950388
ame_31051	AM000297	0.32560135747755	0.477045736025905
ame_23396	AM000297	0.542117123415122	0.61812701110433
ame_20519	AM000297	0.715863488363547	0.292391718939085
ame_17835	AM000297	0.595167331165041	0.533859925066828
ame_12994	AM000297	0.733657355814923	0.143606263371437
ame_9119	AM000297	0.602314730975079	0.463737168716666
ame_7418	AM000297	0.592150107029566	0.730708820266001
ame_54619	AM000297	0.0799480084240591	0.3218875281522
ame_46547	AM000297	0.161423204660183	0.734292394304081
ame_40574	AM000297	0.69700113328346	0.209485692442034
ame_38168	AM000297	0.737331738011616	0.304970302702426
ame_37096	AM000297	0.701256929267729	0.436418987323773
ame_31774	AM000297	0.387583122325606	0.794364890322249
ame_25541	AM000297	0.651165946783163	0.414480692282538
ame_2072	AM000297	0.757025344078681	0.311953586322132
ame_17902	AM000297	0.701404767194569	0.548399717080142
ame_14670	AM000297	0.197077635842078	0.859292350167492
ame_9163	AM000297	0.485388824171633	0.659715547624749
ame_7444	AM000297	0.739042997354674	0.372968054478821
ame_557	AM000297	0.650946732242169	0.356977775527378
ame_46669	AM000297	0.776564732346949	0.166206923814427
ame_40767	AM000297	0.709236858003355	0.666620823339311
ame_3833	AM000297	0.224925794636117	0.624633977500443
ame_37202	AM000297	0.591271675675498	0.194516614866838
ame_31830	AM000297	0.61603233608328	0.750164322433911
ame_26424	AM000297	0.600258192493915	0.654617485780533
ame_20992	AM000297	0.336082858490162	0.898736706018481
ame_17905	AM000297	0.771728647707506	0.569077485773958
ame_14899	AM000297	0.0967168822847302	0.587596915105748
ame_959	AM000297	0.739777007754956	0.171622651782271
ame_7975	AM000297	0.702543946716955	0.659971250490833
ame_55782	AM000297	0.660205049354873	0.710369668487257
ame_47710	AM000297	0.725820734805312	0.764462862766085
ame_40819	AM000297	0.446794456119055	0.782855899517876
ame_38404	AM000297	0.617451286488316	0.682584434111804
ame_37303	AM000297	0.649836014362291	0.811791047661638
ame_33891	AM000297	0.585391077690126	0.532723599227996
ame_27073	AM000297	0.706625020838258	0.623306911043714
ame_21745	AM000297	0.278895649517256	0.882185540707272
ame_18605	AM000297	0.471040702641518	0.817535236441164
ame_14956	AM000297	0.799308159050338	0.305343557758721
ame_9741	AM000297	0.826924643255203	0.284057587159685
ame_8439	AM000297	0.806348265680077	0.413817118748039
ame_56321	AM000297	0.811451212825553	0.299480020570859
ame_48330	AM000297	0.238318326181999	0.831496965870802
ame_40859	AM000297	0.248125707560062	0.874073720405881
ame_38431	AM000297	0.696728536489266	0.710222435145828
ame_12390	AM000289	0.293932601944811	0.208390128456717
ame_15103	AM000289	0.641132999847879	0.660498473677075
ame_19869	AM000289	0.612468954681303	0.685168182724596
ame_22068	AM000289	0.811461165055092	0.281399425584257
ame_27852	AM000289	0.696476988542934	0.457542406105184
ame_34281	AM000289	0.685126767875248	0.529653719075778
ame_37544	AM000289	0.777229490417851	0.206200024850133
ame_38966	AM000289	0.738222521523674	0.820883284876905
ame_41153	AM000289	0.654922505287853	0.701308369696356
ame_48379	AM000289	0.411936266929994	0.531231024432411
ame_6520	AM000289	0.817605509424545	0.236250195082212
ame_8513	AM000289	0.20295248003555	0.891877355578559
ame_1253	AM000289	0.758462626471972	0.607075461980427
ame_15715	AM000289	0.51735441378329	0.522922110535951
ame_20156	AM000289	0.610317048256084	0.566414745982955
ame_22229	AM000289	0.26844170078805	0.458486579562072
ame_28420	AM000289	0.558676842623636	0.672055485483827
ame_34352	AM000289	0.569637773579918	0.663610409538517
ame_37839	AM000289	0.736811512267073	0.536271793897113
ame_39147	AM000289	0.733046325766325	0.812728601807134
ame_41175	AM000289	0.749241633811697	0.860845470947811
ame_5037	AM000289	0.0635560694643887	0.720214544171711
ame_6588	AM000289	0.642850813838667	0.688871292875851
ame_8634	AM000289	0.717606826431827	0.804456448736618
ame_1255	AM000289	0.726757836379092	0.49364515119458
ame_16923	AM000289	0.466109053151977	0.762805984391964
ame_20297	AM000289	0.665085980075637	0.515607484097496
ame_2288	AM000289	0.111956436946069	0.63746279066031
ame_2973	AM000289	0.161968638854015	0.584190989170665
ame_3463	AM000289	0.777362938257463	0.191126205698455
ame_37896	AM000289	0.214462382423971	0.548565158994933
ame_39470	AM000289	0.1955182409913	0.476959001381927
ame_4286	AM000289	0.579942047114162	0.665862049001609
ame_51441	AM000289	0.466904882861041	0.444471226075579
ame_6991	AM000289	0.186539047628388	0.824478195406305
ame_8714	AM000289	0.166448326934583	0.778120426734858
ame_12562	AM000289	0.16864766434424	0.865527583392881
ame_17281	AM000289	0.405261543401919	0.695058710570825
ame_20339	AM000289	0.340228139513999	0.781919851509775
ame_22995	AM000289	0.178448574306714	0.803837760399071
ame_3058	AM000289	0.457462459841466	0.492009290713732
ame_35381	AM000289	0.177661446092797	0.494019070556838
ame_37925	AM000289	0.758228962750741	0.343572144777724
ame_40414	AM000289	0.743232248553043	0.185824138709773
ame_44590	AM000289	0.40811120213921	0.591863960663908
ame_51800	AM000289	0.15526498174888	0.751323979219306
ame_7264	AM000289	0.730797220794331	0.171714629041482
ame_879	AM000289	0.555257042007068	0.1676589523633
ame_35605	AM000289	0.821951245936127	0.285607582295327
ame_31051	AM000289	0.455230986509043	0.396689253407231
ame_23396	AM000289	0.553959612839792	0.592989618919946
ame_20519	AM000289	0.683796973529455	0.348307006072613
ame_17835	AM000289	0.5866798754999	0.523434996730099
ame_12994	AM000289	0.702120077314561	0.118189324848335
ame_9119	AM000289	0.487465037791122	0.56895276303189
ame_7418	AM000289	0.435054719232748	0.781252718974309
ame_54619	AM000289	0.0856040458320827	0.321498792381098
ame_46547	AM000289	0.159066269258764	0.712538662129328
ame_40574	AM000289	0.533038981526093	0.540967610035259
ame_38168	AM000289	0.641358194408043	0.56366547647573
ame_37096	AM000289	0.560829074569259	0.671414268949352
ame_31774	AM000289	0.382544443947399	0.801733409452611
ame_25541	AM000289	0.543193618930308	0.596709357317391
ame_2072	AM000289	0.715586043444585	0.511768091044197
ame_17902	AM000289	0.641913608336432	0.624601506114425
ame_14670	AM000289	0.197391563175855	0.857083712248149
ame_9163	AM000289	0.213143570693958	0.721405010283494
ame_7444	AM000289	0.733502748449573	0.370147609844376
ame_557	AM000289	0.703398689031252	0.311087991873765
ame_46669	AM000289	0.693006963921623	0.463392335361007
ame_40767	AM000289	0.713240256466373	0.670204517571011
ame_3833	AM000289	0.554755172461954	0.507198086168933
ame_37202	AM000289	0.588983549516873	0.185303815569958
ame_31830	AM000289	0.499157411661415	0.806283079954627
ame_26424	AM000289	0.723449579426891	0.466799647643994
ame_20992	AM000289	0.715229517383658	0.745524801269142
ame_17905	AM000289	0.742017635288841	0.640417476000094
ame_14899	AM000289	0.0934649046490398	0.585661102988167
ame_959	AM000289	0.667366235713838	0.41696020640378
ame_7975	AM000289	0.749681504898651	0.533209717895279
ame_55782	AM000289	0.268026714037144	0.843005309112135
ame_47710	AM000289	0.363348766096941	0.898010586086875
ame_40819	AM000289	0.442019119701593	0.771578652709542
ame_38404	AM000289	0.531888648500703	0.727463660780509
ame_37303	AM000289	0.654067499716241	0.798810996688252
ame_33891	AM000289	0.587517239735758	0.528126841356473
ame_27073	AM000289	0.7033151200128	0.606399346203127
ame_21745	AM000289	0.628553214231291	0.792814577823773
ame_18605	AM000289	0.578736598362891	0.744757006524238
ame_14956	AM000289	0.565957704921343	0.740132799716708
ame_9741	AM000289	0.751255297007742	0.6518359090868
ame_8439	AM000289	0.787341056236617	0.764549943448279
ame_56321	AM000289	0.801943114606474	0.297221999838067
ame_48330	AM000289	0.241921945689837	0.836780645971269
ame_40859	AM000289	0.249933749401343	0.868833165776681
ame_38431	AM000289	0.694895606285543	0.700025541247017
ame_12390	AM000308	0.278006956952654	0.191863916592257
ame_15103	AM000308	0.540530223234834	0.746205098078659
ame_19869	AM000308	0.669883719173931	0.598110523058532
ame_22068	AM000308	0.796269394143236	0.27118041140087
ame_27852	AM000308	0.664538776652397	0.454301471693629
ame_34281	AM000308	0.754866181266072	0.208815560536104
ame_37544	AM000308	0.769624472265663	0.180581857036316
ame_38966	AM000308	0.747400592823785	0.731920271074983
ame_41153	AM000308	0.640720138917998	0.690888320986459
ame_48379	AM000308	0.528720917603773	0.272690203972637
ame_6520	AM000308	0.719118322853562	0.789641210544532
ame_8513	AM000308	0.712482043333471	0.673888988274177
ame_1253	AM000308	0.698634268369515	0.664390027094003
ame_15715	AM000308	0.538843459854939	0.444274423180658
ame_20156	AM000308	0.598682412116515	0.552994658354359
ame_22229	AM000308	0.278166079762898	0.444994223675539
ame_28420	AM000308	0.547040750542141	0.66219927245485
ame_34352	AM000308	0.313937087767224	0.792430861775332
ame_37839	AM000308	0.777733017356535	0.262131860095741
ame_39147	AM000308	0.714020717099197	0.772296895445728
ame_41175	AM000308	0.747459171857338	0.583789261033232
